method,pct_missing,replicate,mask_seed,file,path,success,error_message,n_taxa,n_pairs,n_edges,n_terminal_edges,n_internal_edges,nnls_rnorm,branch_fit_solver,tree_length_ref,tree_length_hat,tree_length_abs_error,tree_length_rel_error,missingness_actual,n_pairs_total,n_missing,n_observed,optimized_variables,masked_file,edge_BL_MAE,edge_BL_RMSE,edge_BL_Bias,edge_BL_MaxAE,edge_BL_Pearson,edge_BL_Spearman,edge_BL_rel_RMSE,edge_BL_rel_MAE,terminal_BL_MAE,terminal_BL_RMSE,terminal_BL_Bias,terminal_BL_MaxAE,terminal_BL_Pearson,terminal_BL_Spearman,terminal_BL_rel_RMSE,terminal_BL_rel_MAE,internal_BL_MAE,internal_BL_RMSE,internal_BL_Bias,internal_BL_MaxAE,internal_BL_Pearson,internal_BL_Spearman,internal_BL_rel_RMSE,internal_BL_rel_MAE,fit_pat_MAE,fit_pat_RMSE,fit_pat_Bias,fit_pat_MaxAE,fit_pat_Pearson,fit_pat_Spearman,fit_pat_rel_RMSE,fit_pat_rel_MAE,input_vs_ML_pat_MAE,input_vs_ML_pat_RMSE,input_vs_ML_pat_Bias,input_vs_ML_pat_MaxAE,input_vs_ML_pat_Pearson,input_vs_ML_pat_Spearman,input_vs_ML_pat_rel_RMSE,input_vs_ML_pat_rel_MAE
Hyb-Adam-UM,30,23,77,HybAdamUM_completed_p30_rep23_seed77.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep23_seed77.csv,True,,15,105,27,15,12,0.012749504898459002,scipy.optimize.nnls,1.2142374164,0.6862017539709635,0.5280356624290365,0.4348701953153192,0.3047619047619048,105,32,73,32,missing_p30_rep23_seed77.csv,0.022649437115155928,0.034657703003069036,-0.019556876386260608,0.110020440293699,0.781149335343201,0.8034188034188033,0.559455735713042,0.5036369278771716,0.021023262060073378,0.029669998035664787,-0.015456652748061805,0.0776070259009172,0.8419171705224946,0.9107142857142855,0.4437816810086746,0.3917333807866536,0.024682155934009114,0.04002768879119398,-0.024682155934009114,0.110020440293699,0.8996259782897806,0.6573426573426573,0.7250951267180284,0.7237667809150847,0.13648315531472224,0.15360803479849142,-0.1356879254130063,0.22779154080840147,0.9674608841361068,0.9359838274932614,0.5517560313594594,0.5310162979461445,0.13648315531472224,0.1536137034307897,-0.1356879254130063,0.22892619222390906,0.96688325360517,0.9330188679245283,0.5517763929379682,0.5310162979461445
Hyb-Adam-UM,30,24,78,HybAdamUM_completed_p30_rep24_seed78.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep24_seed78.csv,True,,15,105,27,15,12,0.012654487177998984,scipy.optimize.nnls,1.2142374164,0.7613459983702371,0.45289141802976296,0.3729842384304926,0.3047619047619048,105,32,73,32,missing_p30_rep24_seed78.csv,0.025016288068673603,0.04004277406630985,-0.01677375622332455,0.14855121730403936,0.5349578181739978,0.691086691086691,0.6463832765626366,0.5562666482941592,0.022682207967965287,0.03075434382649032,-0.007845650646336976,0.07773306402536126,0.6669956377088571,0.8357142857142855,0.4600005158487981,0.4226450674308914,0.027933888194559015,0.04924851640745108,-0.027933888194559015,0.14855121730403936,0.4066468912128743,0.6293706293706295,0.8921289318355985,0.8191188967070887,0.13681104222552595,0.15381046961756079,-0.13369916732264855,0.22836802922284277,0.8981385354828432,0.8451897159444328,0.5524831719190351,0.5322920106384433,0.13681104222552595,0.15381586689506868,-0.13369916732264855,0.23135546107253804,0.8976030127559239,0.838057225793075,0.5525025587982553,0.5322920106384433
Hyb-Adam-UM,30,25,79,HybAdamUM_completed_p30_rep25_seed79.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep25_seed79.csv,True,,15,105,27,15,12,0.015684909585109662,scipy.optimize.nnls,1.2142374164,0.7088171972534185,0.5054202191465815,0.4162449717988953,0.3047619047619048,105,32,73,32,missing_p30_rep25_seed79.csv,0.023851281315168924,0.03490727679149759,-0.018719267375799306,0.11015994284678952,0.7503174361030792,0.7624040636433913,0.5634844356937541,0.5303613501047116,0.022050590949752223,0.029767060768126626,-0.012812965858886905,0.07756663662254876,0.823653369675061,0.8499999999999999,0.44523347290038395,0.41087593906251657,0.026102144271939826,0.04042360765418309,-0.026102144271939826,0.11015994284678952,0.9159460154519062,0.6671046811070743,0.7322671330666014,0.7654057848590218,0.13666264705898176,0.15376540160592073,-0.1353429863317153,0.22736591426687836,0.967401012092677,0.9422351233671988,0.552321288803504,0.531714648166205,0.13674450355899465,0.15379614531956984,-0.13534298633171532,0.23101927991824567,0.9655849661296562,0.924611237818785,0.5524317194164243,0.5320331280218284
Hyb-Adam-UM,30,26,80,HybAdamUM_completed_p30_rep26_seed80.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep26_seed80.csv,True,,15,105,27,15,12,0.01869714423339789,scipy.optimize.nnls,1.2142374164,0.7049377096087288,0.5092997067912712,0.41943997105710606,0.3047619047619048,105,32,73,32,missing_p30_rep26_seed80.csv,0.023892719566049745,0.03518850105140354,-0.01886295210338041,0.11094082295501581,0.7526598420493523,0.7611051836499411,0.5680240477162849,0.5312827784503307,0.02253504524805642,0.030411204699643733,-0.01353474020494282,0.07739591938888249,0.8329881089564598,0.8428571428571429,0.45486809695383285,0.41990293589911815,0.0255898124635414,0.04037285164495904,-0.02552321697642741,0.11094082295501581,0.9103272861562841,0.6760080419465042,0.7313476961455242,0.7503824317647322,0.13645855193362494,0.15368170607830967,-0.13514883424599497,0.2283751349326148,0.971342057575515,0.9313394153016794,0.5520206566639301,0.5309205733395648,0.13660592497953536,0.1537015048980611,-0.13514883424599494,0.23112988805942267,0.969683692867895,0.9194277420692515,0.55209177350509,0.5314939590374258
Hyb-Adam-UM,30,27,81,HybAdamUM_completed_p30_rep27_seed81.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep27_seed81.csv,True,,15,105,27,15,12,0.013868442391707623,scipy.optimize.nnls,1.2142374164,0.6532568285304877,0.5609805878695123,0.4620023895596307,0.3047619047619048,105,32,73,32,missing_p30_rep27_seed81.csv,0.020777058809981933,0.03303454689993902,-0.020777058809981933,0.11017045774924417,0.9075517995991591,0.9511599511599511,0.5332542303284149,0.4620023895596306,0.01967906036574085,0.029249029548709185,-0.01967906036574085,0.0771013038418117,0.9822762475551715,0.9928571428571428,0.43748514864732185,0.36668642695639764,0.022149556865283287,0.03722903085044022,-0.022149556865283287,0.11017045774924417,0.9565640007234729,0.9160839160839163,0.6743978894936373,0.6495021550768467,0.13661138753498803,0.15387759654976,-0.13661138753498803,0.22822684001095586,0.9789189469184464,0.9339622641509433,0.5527242900985375,0.5315152122533784,0.13661138753498803,0.15388397761845327,-0.13661138753498803,0.22892619222390906,0.9782607382728107,0.9274932614555256,0.5527472107298876,0.5315152122533784
Hyb-Adam-UM,30,28,82,HybAdamUM_completed_p30_rep28_seed82.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep28_seed82.csv,True,,15,105,27,15,12,0.05991394214054146,scipy.optimize.nnls,1.2142374164,0.7075241659314723,0.5067132504685278,0.4173098634786295,0.3047619047619048,105,32,73,32,missing_p30_rep28_seed82.csv,0.021255228207144254,0.036274723337187335,-0.018767157424760286,0.1356636061444744,0.701412673808634,0.8570557494052341,0.5855581955502387,0.472635049654771,0.018749959333043187,0.02899209097450206,-0.014271431924752028,0.07785507672885676,0.814824833662641,0.8714285714285712,0.4336420532672498,0.34937418076020693,0.0243868142997706,0.04370352755595461,-0.0243868142997706,0.1356636061444744,0.7200782139466957,0.8873459471570384,0.7916823530960729,0.7151063355125632,0.13581854654640269,0.15360995084460932,-0.13489851628117666,0.23043911153408403,0.9440697985992272,0.909910843873108,0.5517629137468508,0.5284304983511556,0.13654457259786298,0.15374889399571706,-0.13489851628117666,0.23057550742223895,0.9311394566524098,0.8792349160273688,0.5522619939007005,0.5312552547481623
Hyb-Adam-UM,30,29,83,HybAdamUM_completed_p30_rep29_seed83.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep29_seed83.csv,True,,15,105,27,15,12,0.05962110918507407,scipy.optimize.nnls,1.2142374164,0.6920866184433762,0.5221507979566239,0.4300236435677538,0.3047619047619048,105,32,73,32,missing_p30_rep29_seed83.csv,0.022968083730863235,0.03524402706852354,-0.019338918442837926,0.10968461394761356,0.7563686847310781,0.7776421731951982,0.5689203664583647,0.5107224109201872,0.021656536587095043,0.03028780413957443,-0.015124039068649486,0.07803462936964162,0.8115291977406549,0.907142857142857,0.45302236349880737,0.40353339406372735,0.02460751766057347,0.040597159993265755,-0.02460751766057347,0.10968461394761356,0.8887889141010529,0.6056488210754389,0.7354110056982643,0.7215781267698793,0.13608911667761844,0.15372395489428053,-0.13520237098443666,0.22778487507875456,0.9628793319400697,0.9373626373626373,0.552172413302574,0.529483208109233,0.1370270777718933,0.15384408293610036,-0.13520237098443666,0.22892619222390906,0.9500092831235385,0.9370308936346672,0.5526039100774429,0.5331325421735783
Hyb-Adam-UM,30,30,84,HybAdamUM_completed_p30_rep30_seed84.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep30_seed84.csv,True,,15,105,27,15,12,0.0907665642221309,scipy.optimize.nnls,1.2142374164,0.6875867257357516,0.5266506906642484,0.4337295849650844,0.3047619047619048,105,32,73,32,missing_p30_rep30_seed84.csv,0.021617829710584863,0.033667997621051646,-0.019505581135712907,0.11071431540602919,0.8593053015028903,0.8973734111734061,0.5434795946344868,0.4806979214298171,0.020342179514781036,0.029500473214050377,-0.016540132080011507,0.07778960006226746,0.9790195686210643,0.95,0.44124605528270366,0.37904254492589295,0.023212392455339653,0.03824400925320113,-0.023212392455339653,0.11071431540602919,0.9590225491253618,0.9155156597651983,0.6927840595621898,0.6806681964758945,0.13539245148031215,0.15366250255490171,-0.13481391174087304,0.22884428002782137,0.9804844547326524,0.9281982168774622,0.5519516781116194,0.5267726862640394,0.13750230115557308,0.153935963443821,-0.13481391174087307,0.22892619222390906,0.9484498804810859,0.937010159651669,0.5529339424508518,0.5349814982686889
Hyb-Adam-UM,50,1,55,HybAdamUM_completed_p50_rep01_seed55.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep01_seed55.csv,True,,15,105,27,15,12,0.015049523310368582,scipy.optimize.nnls,1.2142374164,0.7431053810799351,0.471132035320065,0.3880065207650152,0.4952380952380952,105,52,53,52,missing_p50_rep01_seed55.csv,0.02402422451570981,0.03883927777693659,-0.017449334641483887,0.14891228343130972,0.58095706115369,0.7849726571530475,0.6269560542236486,0.5342069459919213,0.02218740207942645,0.03047987972990718,-0.010352600305819784,0.07754608795571627,0.7044098110089583,0.8357142857142855,0.45589528678839236,0.4134251859968593,0.026320252561064014,0.04725275161923995,-0.026320252561064014,0.14891228343130972,0.48485074733627537,0.8803035190049984,0.8559759745775293,0.7718014795759811,0.1367940239685666,0.15395412599210115,-0.13412221208936834,0.22863672016821257,0.9111680354267523,0.8721127928675099,0.5529991818478116,0.532225797545793,0.13688974428730416,0.15396964114266876,-0.13412221208936834,0.22892619222390906,0.9100747953204132,0.8657163591125855,0.5530549118616378,0.5325982174915148
Hyb-Adam-UM,50,2,56,HybAdamUM_completed_p50_rep02_seed56.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep02_seed56.csv,True,,15,105,27,15,12,0.01306171452598813,scipy.optimize.nnls,1.2142374164,0.7394634066242349,0.4747740097757651,0.39100591314620037,0.4952380952380952,105,52,53,52,missing_p50_rep02_seed56.csv,0.022837651530060996,0.038303281085583105,-0.017584222584287594,0.14883821502206257,0.6021514739701562,0.7649572649572649,0.6183038240607217,0.5078220972137446,0.02064333617409976,0.029403938518818156,-0.01139074683563714,0.07704129940440102,0.7389792117494224,0.8428571428571429,0.43980216137767814,0.38465409635707587,0.025580545725012543,0.04712036204020111,-0.02532606727010066,0.14883821502206257,0.43667606452339475,0.5804195804195805,0.8535777587052596,0.7501106987146476,0.13604438950206926,0.15365980442533542,-0.13374782519465417,0.22915003938210646,0.9082571349374471,0.838710346257516,0.5519419865009979,0.5293091876660293,0.13604438950206932,0.15366509147430715,-0.1337478251946542,0.22892619222390906,0.9076940175967763,0.8354862119013062,0.551960977442208,0.5293091876660295
Hyb-Adam-UM,50,3,57,HybAdamUM_completed_p50_rep03_seed57.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep03_seed57.csv,True,,15,105,27,15,12,0.02322054372077489,scipy.optimize.nnls,1.2142374164,0.68966448774085,0.5245729286591501,0.4320184187820668,0.4952380952380952,105,52,53,52,missing_p50_rep03_seed57.csv,0.021727615219141683,0.033125642766985694,-0.01942862698737593,0.11099801567510326,0.8642273501946999,0.9303605889837288,0.5347247289738244,0.48313913160090743,0.020216208830473845,0.0289187528071331,-0.016078030013295486,0.07657442250166059,0.9846551294259096,0.9749999999999999,0.4325451157090481,0.37669529158801146,0.023616873204976477,0.037730301346971855,-0.023616873204976477,0.11099801567510326,0.955763819617033,0.9014308034611184,0.6834783236925406,0.6925289808777705,0.13584432433853535,0.15363002313055074,-0.13509224136921963,0.22920309720244897,0.9831962870026688,0.9278457391664938,0.5518350128713913,0.5285307922498126,0.13615956542213123,0.1536538525390972,-0.13509224136921963,0.22892619222390906,0.9808098554205646,0.9160273688575574,0.5519206074817675,0.5297573037030803
Hyb-Adam-UM,50,4,58,HybAdamUM_completed_p50_rep04_seed58.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep04_seed58.csv,True,,15,105,27,15,12,0.01570097232228045,scipy.optimize.nnls,1.2142374164,0.7474138892239258,0.4668235271760742,0.38445819645397167,0.4952380952380952,105,52,53,52,missing_p50_rep04_seed58.csv,0.023996022175205085,0.03858582189312297,-0.017289760265780524,0.14778724647431032,0.5875487294515221,0.7513356826965523,0.6228646882165826,0.5335798337127715,0.022012668155538113,0.030091034386675,-0.010029321080490091,0.07785763253550178,0.7121301781331947,0.7928571428571427,0.4500792284298935,0.41016931112133787,0.026475214699788793,0.04709681281204173,-0.026365309247393557,0.14778724647431032,0.5046309692157095,0.7460606887803388,0.8531511682352124,0.7763455092226788,0.1366029161923458,0.1540042618794005,-0.13391784333835557,0.22970021049167394,0.9105193218904291,0.8205681111341488,0.5531792686397641,0.531482252720767,0.13673253258484688,0.15402310518443665,-0.1339178433383556,0.22892619222390906,0.909220666532871,0.8302094132282811,0.5532469532971329,0.5319865524399546
Hyb-Adam-UM,50,5,59,HybAdamUM_completed_p50_rep05_seed59.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep05_seed59.csv,True,,15,105,27,15,12,0.012488920284437889,scipy.optimize.nnls,1.2142374164,0.6647277381220218,0.5495096782779783,0.45255538237915416,0.4952380952380952,105,52,53,52,missing_p50_rep05_seed59.csv,0.021667118282504956,0.03300913801125591,-0.020352210306591782,0.10919694981460257,0.891681146065058,0.9273062206679582,0.5328440719139753,0.4817939109157844,0.020428934009985095,0.029173960427997716,-0.01806209965334139,0.07830880432343648,0.9835313066208219,0.9892857142857142,0.43636232078123527,0.38065907006873784,0.023214848623154774,0.03725194254983012,-0.023214848623154774,0.10919694981460257,0.9595211730943344,0.8873459471570384,0.6748129312328471,0.680740219871164,0.136912021084857,0.15403675733388483,-0.13657390189105076,0.22877122538065298,0.981232358432555,0.945365954799917,0.5532959914598107,0.5326848900375835,0.1369693103774905,0.15404792127837366,-0.13657390189105076,0.23090375925084666,0.980446194905101,0.9307484967862326,0.553336092055548,0.5329077860280523
Hyb-Adam-UM,50,6,60,HybAdamUM_completed_p50_rep06_seed60.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep06_seed60.csv,True,,15,105,27,15,12,0.010587295282585266,scipy.optimize.nnls,1.2142374164,0.6574368353634475,0.5568005810365525,0.4585598940669841,0.4952380952380952,105,52,53,52,missing_p50_rep06_seed60.csv,0.02062224374209454,0.03300036400656455,-0.02062224374209454,0.11007448676615936,0.9017818511313656,0.938949938949939,0.5327024391217121,0.4585598940669842,0.019298903104060145,0.029100002809251107,-0.019298903104060145,0.0774785647150285,0.9778383776364274,0.982142857142857,0.43525611793176705,0.3596028312269032,0.022276419539637535,0.03730671991612148,-0.022276419539637535,0.11007448676615936,0.9542727902387735,0.8531468531468532,0.6758052143886273,0.6532222105566493,0.13636417238740947,0.1536799053231224,-0.13636417238740947,0.22742058680916807,0.9796013866077721,0.9478021978021979,0.552014188398537,0.5305533699501238,0.13636417238740947,0.15368501808709048,-0.13636417238740947,0.22892619222390906,0.9791620184869816,0.944609164420485,0.552032553312586,0.5305533699501238
Hyb-Adam-UM,50,7,61,HybAdamUM_completed_p50_rep07_seed61.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep07_seed61.csv,True,,15,105,27,15,12,0.011896732928815962,scipy.optimize.nnls,1.2142374164,0.6899518442434683,0.5242855721565317,0.4317817628375726,0.4952380952380952,105,52,53,52,missing_p50_rep07_seed61.csv,0.022795593333357386,0.035085597771104204,-0.01941798415394562,0.11144920520502404,0.763487314072,0.7923031411108971,0.5663629500266298,0.5068868836421152,0.021249991526066714,0.03011010724872295,-0.015170295003125533,0.07775900788484283,0.8220341829104444,0.907142857142857,0.45036450606190115,0.3959581057595778,0.02472759559247073,0.040453367430763464,-0.02472759559247073,0.11144920520502404,0.8880914846049051,0.6056488210754389,0.732806226619647,0.7250992299693155,0.13688091883587916,0.15413381654831695,-0.13601239076117327,0.22811463771058843,0.9659530737205276,0.9475222890317229,0.553644625611873,0.5325638802245268,0.13691840110639977,0.1541547293575632,-0.13601239076117327,0.22892619222390906,0.9648040357722776,0.9413228281152809,0.5537197438740746,0.5327097128474946
Hyb-Adam-UM,50,8,62,HybAdamUM_completed_p50_rep08_seed62.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep08_seed62.csv,True,,15,105,27,15,12,0.05828486451185706,scipy.optimize.nnls,1.2142374164,0.6945313886122219,0.5197060277877782,0.4280102233454599,0.4952380952380952,105,52,53,52,missing_p50_rep08_seed62.csv,0.022798054680422886,0.03526892056158432,-0.019248371399547336,0.11080228480100074,0.7511783425299611,0.7727551838899651,0.5693222051916921,0.506941614594951,0.02112872065599221,0.02988512090380032,-0.014739290750416223,0.07853720322487116,0.8158497161479688,0.9249999999999998,0.44699932827409866,0.3936984256114886,0.024884722210961222,0.041016669053691744,-0.024884722210961222,0.11080228480100074,0.8829371570577358,0.514097255098919,0.7430103446687388,0.7297067297017128,0.13648239743771112,0.15416754583863757,-0.13559534025023873,0.22864441982998307,0.9634765961982676,0.9298673025088119,0.5537657803378759,0.5310133492669187,0.13738741662220305,0.1542857100419949,-0.13559534025023873,0.22892619222390906,0.9508381972217417,0.9211382956665976,0.5541902230565054,0.5345345159325849
Hyb-Adam-UM,50,9,63,HybAdamUM_completed_p50_rep09_seed63.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep09_seed63.csv,True,,15,105,27,15,12,0.0947849511809764,scipy.optimize.nnls,1.2142374164,0.7285828790509403,0.4856545373490597,0.3999667040313581,0.4952380952380952,105,52,53,52,missing_p50_rep09_seed63.csv,0.024761796124853238,0.03559472623583475,-0.01798720508700221,0.11051834830686648,0.7149163600115883,0.7366844084843371,0.5745814646749623,0.5506077199903996,0.02233779321121115,0.030164704999490588,-0.013221104499980624,0.07826031000131069,0.792243170932008,0.8857142857142855,0.4511811384589047,0.4162274735926667,0.027791799766905847,0.041392371530587425,-0.023944830820779195,0.11051834830686648,0.7727584234714155,0.3737246479645134,0.7498161344437628,0.814952369108658,0.13614692930064842,0.15363602426355777,-0.13275631616041206,0.23233917598202178,0.956134885908341,0.8829048310180385,0.5518565687837234,0.5297081402262048,0.13807731575554763,0.1539624485936212,-0.13278999516248838,0.23079811238301426,0.9144422549935761,0.9084801990462367,0.5530290764141429,0.5372187129889917
Hyb-Adam-UM,50,10,64,HybAdamUM_completed_p50_rep10_seed64.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep10_seed64.csv,True,,15,105,27,15,12,0.015375053731086347,scipy.optimize.nnls,1.2142374164,0.7799737848232723,0.43426363157672776,0.3576430982206453,0.4952380952380952,105,52,53,52,missing_p50_rep10_seed64.csv,0.02602846431270728,0.04013756233493833,-0.01608383820654547,0.14783515197861782,0.5214504667288544,0.6564635792977634,0.6479133791363073,0.5787735799862612,0.02358733029841381,0.03088157141411698,-0.005687003307322551,0.07771494641541969,0.6555888258981671,0.7892857142857141,0.46190349112502727,0.4395105105537965,0.029079881830574122,0.04932255550631351,-0.029079881830574122,0.14783515197861782,0.47367160461347574,0.6816069567833151,0.8934701381703383,0.8527234216564253,0.1367604105423087,0.15390231636924542,-0.13325685566644077,0.2283513387135516,0.9021161543379654,0.8768919759485797,0.5528130830416482,0.5320950174716396,0.1368723282498547,0.15391962044235305,-0.13325685566644074,0.22892619222390906,0.9008712654567645,0.860532863363052,0.5528752388183089,0.532530456750565
Hyb-Adam-UM,50,11,65,HybAdamUM_completed_p50_rep11_seed65.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep11_seed65.csv,True,,15,105,27,15,12,0.10406233705345896,scipy.optimize.nnls,1.2142374164,0.7772192977705682,0.43701811862943185,0.35991158955150104,0.4952380952380952,105,52,53,52,missing_p50_rep11_seed65.csv,0.027290494681978965,0.03741194452498541,-0.016185856245534515,0.10877023697645828,0.6219782318816893,0.5662798857438717,0.6039155839851184,0.6068363126200169,0.02668284468281611,0.033631724960131726,-0.01112789253787309,0.07760512650814178,0.6752863689127542,0.4535714285714285,0.5030382347881488,0.4971902517666783,0.028050057180932526,0.04165758550160925,-0.022508310880111293,0.10877023697645828,0.672481675099172,0.5000123987948392,0.7546204427546581,0.8225253760087559,0.1405910742202142,0.1545929006940182,-0.12856007410440004,0.22833050188462384,0.9064038105201436,0.9202571013891768,0.5552936438199665,0.5469990167250823,0.1416803531777203,0.1550815888775245,-0.12856007410440004,0.22892619222390906,0.825925483050901,0.8847501555048725,0.5570489989552457,0.5512370846251958
Hyb-Adam-UM,50,12,66,HybAdamUM_completed_p50_rep12_seed66.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep12_seed66.csv,True,,15,105,27,15,12,0.062110427858441626,scipy.optimize.nnls,1.2142374164,0.7405456520158671,0.47369176438413296,0.3901146167843728,0.4952380952380952,105,52,53,52,missing_p50_rep12_seed66.csv,0.023538739894655027,0.03791151737452876,-0.01754413942163455,0.1347320373172386,0.6147223000699092,0.7440441217217214,0.6119798488343724,0.5234116232721336,0.020758836581406915,0.029905582710028817,-0.009968555729970066,0.0782909889390726,0.7233058262049391,0.8642857142857141,0.44730538069626735,0.3868062535678541,0.027013619036215162,0.045999535216730426,-0.027013619036215162,0.1347320373172386,0.6947240670730048,0.570436680315239,0.8332741615669649,0.7921333996503988,0.13621342616337764,0.15378656442823424,-0.13440612032973911,0.22623495766445342,0.9301887838842596,0.9350715322413435,0.5523973051060846,0.5299668601963732,0.13695848755713663,0.15395545927974505,-0.13440612032973911,0.23058936705266056,0.9152727777028232,0.8713974704540742,0.553003970982052,0.5328656775789591
Hyb-Adam-UM,50,13,67,HybAdamUM_completed_p50_rep13_seed67.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep13_seed67.csv,True,,15,105,27,15,12,0.018236714051794733,scipy.optimize.nnls,1.2142374164,0.7497731447902025,0.46446427160979753,0.3825152028232273,0.4952380952380952,105,52,53,52,missing_p50_rep13_seed67.csv,0.02423599810920032,0.038891621599114704,-0.017202380429992503,0.14868105621599623,0.5752773314339347,0.7574416207924203,0.6278010049563645,0.5389159814301442,0.02248482866221808,0.030622865181650482,-0.009867490215500537,0.07750676350344586,0.6959383180640767,0.7749999999999999,0.4580339564323253,0.4189672336809845,0.02642495991792812,0.04723405740514682,-0.02637099319810746,0.14868105621599623,0.4904309836805741,0.8301238649809404,0.8556373319042674,0.7748718639791216,0.1366203219213228,0.15392349607426556,-0.13381821013049686,0.22763575068607017,0.9115228430584893,0.8589156126891976,0.5528891599864683,0.531549973354446,0.13672702667036188,0.15394117704741334,-0.13381821013049686,0.22892619222390906,0.9100782586422648,0.8543956043956044,0.5529526695781858,0.5319651305266064
Hyb-Adam-UM,50,14,68,HybAdamUM_completed_p50_rep14_seed68.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep14_seed68.csv,True,,15,105,27,15,12,0.014221934167068052,scipy.optimize.nnls,1.2142374164,0.8006946351391648,0.4135427812608352,0.34057818979661875,0.4952380952380952,105,52,53,52,missing_p50_rep14_seed68.csv,0.02825898334265346,0.04295094061362307,-0.015316399305956858,0.14853606135162145,0.4244707621939643,0.5387905709019362,0.6933278318656554,0.6283717994078801,0.024746283696281745,0.03204804834913531,-0.005031107263529526,0.0773280700474842,0.608433095468134,0.7285714285714285,0.47935078230644307,0.4611056717340021,0.0326498579006181,0.05354358664072712,-0.028173014358991028,0.14853606135162145,-0.07949103544695295,0.3239516949938394,0.9699334363950841,0.9574075543986305,0.13838118783017164,0.15425316402388528,-0.13046193350102475,0.22835721759185648,0.8215618163941839,0.8293593199253576,0.5540733186132432,0.5384009909319655,0.13843426520457605,0.1542815772882856,-0.13046193350102475,0.23049554601421945,0.8198409603268394,0.8258138088326766,0.5541753783135971,0.5386074995725075
Hyb-Adam-UM,50,15,69,HybAdamUM_completed_p50_rep15_seed69.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep15_seed69.csv,True,,15,105,27,15,12,0.06470896105648459,scipy.optimize.nnls,1.2142374164,0.7626612294203167,0.4515761869796834,0.37190106389451183,0.4952380952380952,105,52,53,52,missing_p50_rep15_seed69.csv,0.024746245651150578,0.0380615310363518,-0.0167250439622105,0.13532313227521303,0.5967193622276913,0.670548152361055,0.6144014173824894,0.5502619368805226,0.021836085514133786,0.029816891037067497,-0.007554043146777182,0.07818004209247632,0.7285321221319547,0.8678571428571429,0.44597879686330133,0.40687898848216353,0.028383945822421573,0.046348911389316245,-0.028188794981502143,0.13532313227521303,0.7214548563903843,0.565588751373389,0.8396030545853673,0.8323161539246211,0.13617705103689637,0.1539626791138586,-0.1338218326746562,0.22531091798337305,0.9359642864238241,0.9378809869375907,0.5530299044367883,0.5298253351491476,0.13714770894573836,0.15414999481308403,-0.13382183267465622,0.22892619222390906,0.9177862537473586,0.8816504250466515,0.5537027375145079,0.5336018830179073
Hyb-Adam-UM,50,16,70,HybAdamUM_completed_p50_rep16_seed70.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep16_seed70.csv,True,,15,105,27,15,12,0.019704816953828076,scipy.optimize.nnls,1.2142374164,0.7131745705653552,0.5010628458346449,0.4126564039841631,0.4952380952380952,105,52,53,52,missing_p50_rep16_seed70.csv,0.02390463997174263,0.035114170037812226,-0.018557883179060916,0.11084207240292648,0.7423112658092362,0.7603188338522522,0.5668241727017365,0.5315478427197732,0.02217912890840688,0.03013390059676604,-0.012554966681579804,0.07811487167697916,0.8191971688699614,0.8571428571428571,0.4507203891994293,0.4132710292706547,0.02606152880091232,0.04048698745004567,-0.02606152880091232,0.11084207240292648,0.9141033391442115,0.6477893898051565,0.7334152478466497,0.7642147977831957,0.1363705174917671,0.1536384115315211,-0.13496913709981176,0.22834965087038508,0.9693260951113428,0.9303960190752644,0.5518651437876219,0.5305780569074139,0.13655650182813728,0.15367269395680824,-0.1349691370998118,0.23096570420099147,0.9669728761940857,0.914721127928675,0.5519882853599142,0.5313016679167544
